state,district,crop,district_major_crop,district_major_crop_latest_area_1000ha,district_major_crop_area_change_pct,district_major_crop_yield_change_pct,district_major_crop_analysis,current_suitability,suitability_2030_ssp245,suitability_2035_ssp245,suitability_2040_ssp245,suitability_2030_ssp585,suitability_2035_ssp585,suitability_2040_ssp585,ssp245_decline_classes_by_2040,ssp585_decline_classes_by_2040,ssp245_2040_explanation,ssp585_2040_explanation,recommendation,crop_historical_analysis,soil_type,length_of_growing_period_days,first_area_1000ha,latest_area_1000ha,area_first_year,area_latest_year,area_change_pct,first_yield_kg_ha,latest_yield_kg_ha,yield_first_year,yield_latest_year,yield_change_pct,overall_risk_score_2030_ssp245,drought_hazard_score_2030_ssp245,flood_hazard_score_2030_ssp245,ag_stress_score_2030_ssp245,temperature_change_2030_ssp245,rainfall_change_2030_ssp245,water_availability_index_2030_ssp245,heat_stress_days_2030_ssp245,climate_confidence_score_2030_ssp245,overall_risk_class_2030_ssp245,flood_hazard_class_2030_ssp245,drought_hazard_class_2030_ssp245,ag_stress_class_2030_ssp245,overall_risk_score_2035_ssp245,drought_hazard_score_2035_ssp245,flood_hazard_score_2035_ssp245,ag_stress_score_2035_ssp245,temperature_change_2035_ssp245,rainfall_change_2035_ssp245,water_availability_index_2035_ssp245,heat_stress_days_2035_ssp245,climate_confidence_score_2035_ssp245,overall_risk_class_2035_ssp245,flood_hazard_class_2035_ssp245,drought_hazard_class_2035_ssp245,ag_stress_class_2035_ssp245,overall_risk_score_2040_ssp245,drought_hazard_score_2040_ssp245,flood_hazard_score_2040_ssp245,ag_stress_score_2040_ssp245,temperature_change_2040_ssp245,rainfall_change_2040_ssp245,water_availability_index_2040_ssp245,heat_stress_days_2040_ssp245,climate_confidence_score_2040_ssp245,overall_risk_class_2040_ssp245,flood_hazard_class_2040_ssp245,drought_hazard_class_2040_ssp245,ag_stress_class_2040_ssp245,overall_risk_score_2030_ssp585,drought_hazard_score_2030_ssp585,flood_hazard_score_2030_ssp585,ag_stress_score_2030_ssp585,temperature_change_2030_ssp585,rainfall_change_2030_ssp585,water_availability_index_2030_ssp585,heat_stress_days_2030_ssp585,climate_confidence_score_2030_ssp585,overall_risk_class_2030_ssp585,flood_hazard_class_2030_ssp585,drought_hazard_class_2030_ssp585,ag_stress_class_2030_ssp585,overall_risk_score_2035_ssp585,drought_hazard_score_2035_ssp585,flood_hazard_score_2035_ssp585,ag_stress_score_2035_ssp585,temperature_change_2035_ssp585,rainfall_change_2035_ssp585,water_availability_index_2035_ssp585,heat_stress_days_2035_ssp585,climate_confidence_score_2035_ssp585,overall_risk_class_2035_ssp585,flood_hazard_class_2035_ssp585,drought_hazard_class_2035_ssp585,ag_stress_class_2035_ssp585,overall_risk_score_2040_ssp585,drought_hazard_score_2040_ssp585,flood_hazard_score_2040_ssp585,ag_stress_score_2040_ssp585,temperature_change_2040_ssp585,rainfall_change_2040_ssp585,water_availability_index_2040_ssp585,heat_stress_days_2040_ssp585,climate_confidence_score_2040_ssp585,overall_risk_class_2040_ssp585,flood_hazard_class_2040_ssp585,drought_hazard_class_2040_ssp585,ag_stress_class_2040_ssp585
Maharashtra,Nagpur,Maize,Cotton,153.0,125.0,258.96,Cotton is the major crop by latest ICRISAT area (153.00 thousand ha). Its area has increased by 125.0% and yield has increased by 259.0% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Maize declines by 1 suitability class(es) because the scenario shows 73.2 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 1 suitability class(es) because the scenario shows warming of 1.44 C, 73.2 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has increased by 158.3% and yield has increased by 37.9% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 100%,180.0,0.6,1.55,1990.0,2019.0,158.33,1000.0,1379.0,1994.0,2019.0,37.9,14.36,0.95,40.08,0.0,0.243,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,14.49,0.89,40.52,0.0,0.493,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,14.62,0.82,40.95,0.0,0.743,9.53,1.063,73.2,,Low Risk,Moderate,Low,Low,14.36,0.95,40.08,0.0,0.543,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,18.31,4.74,40.52,8.23,0.993,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,31.37,17.74,40.95,36.11,1.443,9.53,1.063,73.2,,Moderate Risk,Moderate,Low,Moderate
Maharashtra,Nagpur,Millets,Cotton,153.0,125.0,258.96,Cotton is the major crop by latest ICRISAT area (153.00 thousand ha). Its area has increased by 125.0% and yield has increased by 259.0% from the first available positive ICRISAT year.,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,0,0,"Millets remains stable; projected stress is mainly 73.2 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Millets remains stable; projected stress is mainly warming of 1.44 C, 73.2 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.",Expand under rainfed systems,Millets area has declined by 98.1% and yield has declined by 67.4% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 100%,180.0,112.9,2.13,1990.0,2019.0,-98.11,1223.0,399.0,1990.0,2019.0,-67.38,14.36,0.95,40.08,0.0,0.243,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,14.49,0.89,40.52,0.0,0.493,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,14.62,0.82,40.95,0.0,0.743,9.53,1.063,73.2,,Low Risk,Moderate,Low,Low,14.36,0.95,40.08,0.0,0.543,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,18.31,4.74,40.52,8.23,0.993,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,31.37,17.74,40.95,36.11,1.443,9.53,1.063,73.2,,Moderate Risk,Moderate,Low,Moderate
Maharashtra,Nagpur,Paddy,Cotton,153.0,125.0,258.96,Cotton is the major crop by latest ICRISAT area (153.00 thousand ha). Its area has increased by 125.0% and yield has increased by 259.0% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Moderate,Moderate,Moderate,Marginal,1,2,"Paddy declines by 1 suitability class(es) because the scenario shows 73.2 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 2 suitability class(es) because the scenario shows warming of 1.44 C, 73.2 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 161.2% and yield has increased by 55.6% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 100%,180.0,38.1,99.53,1990.0,2019.0,161.23,1008.0,1568.0,1990.0,2019.0,55.56,14.36,0.95,40.08,0.0,0.243,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,14.49,0.89,40.52,0.0,0.493,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,14.62,0.82,40.95,0.0,0.743,9.53,1.063,73.2,,Low Risk,Moderate,Low,Low,14.36,0.95,40.08,0.0,0.543,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,18.31,4.74,40.52,8.23,0.993,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,31.37,17.74,40.95,36.11,1.443,9.53,1.063,73.2,,Moderate Risk,Moderate,Low,Moderate
Maharashtra,Nagpur,Turmeric,Cotton,153.0,125.0,258.96,Cotton is the major crop by latest ICRISAT area (153.00 thousand ha). Its area has increased by 125.0% and yield has increased by 259.0% from the first available positive ICRISAT year.,Highly Suitable,Suitable,Suitable,Suitable,Suitable,Suitable,Moderate,1,2,"Turmeric declines by 1 suitability class(es) because the scenario shows 73.2 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 2 suitability class(es) because the scenario shows warming of 1.44 C, 73.2 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",Climate resilient with mulching,Turmeric area has increased by 17.8% and yield has no historical trend available between the first and latest positive ICRISAT observations.,VERTIC SOILS - 100%,180.0,15.5,18.26,1990.0,2012.0,17.81,0.0,0.0,,,,14.36,0.95,40.08,0.0,0.243,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,14.49,0.89,40.52,0.0,0.493,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,14.62,0.82,40.95,0.0,0.743,9.53,1.063,73.2,,Low Risk,Moderate,Low,Low,14.36,0.95,40.08,0.0,0.543,6.89,1.054,57.4,,Low Risk,Moderate,Low,Low,18.31,4.74,40.52,8.23,0.993,8.21,1.059,65.3,,Low Risk,Moderate,Low,Low,31.37,17.74,40.95,36.11,1.443,9.53,1.063,73.2,,Moderate Risk,Moderate,Low,Moderate
Maharashtra,Nanded,Cotton,Cotton,245.0,4.26,111.11,Cotton is the major crop by latest ICRISAT area (245.00 thousand ha). Its area has increased by 4.3% and yield has increased by 111.1% from the first available positive ICRISAT year.,Highly Suitable,Moderate,Moderate,Moderate,Moderate,Moderate,Marginal,2,3,"Cotton declines by 2 suitability class(es) because the scenario shows 135.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 3 suitability class(es) because the scenario shows warming of 1.42 C, 135.1 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has increased by 4.3% and yield has increased by 111.1% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 60% ; VERTISOLS - 40%,182.0,235.0,245.0,1990.0,2019.0,4.26,90.0,190.0,1990.0,2019.0,111.11,6.38,2.64,15.58,0.0,0.217,9.05,1.076,112.8,,Low Risk,Low,Low,Low,6.48,2.38,16.12,0.0,0.467,10.39,1.081,124.0,,Low Risk,Low,Low,Low,6.57,2.12,16.66,0.0,0.717,11.73,1.085,135.1,,Low Risk,Low,Low,Low,6.38,2.64,15.58,0.0,0.517,9.05,1.076,112.8,,Low Risk,Low,Low,Low,14.94,10.93,16.12,18.24,0.967,10.39,1.081,124.0,,Low Risk,Low,Low,Low,15.3,10.94,16.66,18.81,1.417,11.73,1.085,135.1,,Low Risk,Low,Low,Low
Maharashtra,Nanded,Maize,Cotton,245.0,4.26,111.11,Cotton is the major crop by latest ICRISAT area (245.00 thousand ha). Its area has increased by 4.3% and yield has increased by 111.1% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Maize declines by 2 suitability class(es) because the scenario shows 135.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 2 suitability class(es) because the scenario shows warming of 1.42 C, 135.1 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has increased by 1374.0% and yield has increased by 51.3% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 60% ; VERTISOLS - 40%,182.0,0.5,7.37,1990.0,2019.0,1374.0,1000.0,1513.0,1990.0,2019.0,51.3,6.38,2.64,15.58,0.0,0.217,9.05,1.076,112.8,,Low Risk,Low,Low,Low,6.48,2.38,16.12,0.0,0.467,10.39,1.081,124.0,,Low Risk,Low,Low,Low,6.57,2.12,16.66,0.0,0.717,11.73,1.085,135.1,,Low Risk,Low,Low,Low,6.38,2.64,15.58,0.0,0.517,9.05,1.076,112.8,,Low Risk,Low,Low,Low,14.94,10.93,16.12,18.24,0.967,10.39,1.081,124.0,,Low Risk,Low,Low,Low,15.3,10.94,16.66,18.81,1.417,11.73,1.085,135.1,,Low Risk,Low,Low,Low
Maharashtra,Nanded,Millets,Cotton,245.0,4.26,111.11,Cotton is the major crop by latest ICRISAT area (245.00 thousand ha). Its area has increased by 4.3% and yield has increased by 111.1% from the first available positive ICRISAT year.,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,0,0,"Millets remains stable; projected stress is mainly 135.1 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Millets remains stable; projected stress is mainly warming of 1.42 C, 135.1 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.",Expand under rainfed systems,Millets area has declined by 84.6% and yield has declined by 48.5% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 60% ; VERTISOLS - 40%,182.0,232.2,35.7,1990.0,2019.0,-84.63,1225.0,631.0,1990.0,2019.0,-48.49,6.38,2.64,15.58,0.0,0.217,9.05,1.076,112.8,,Low Risk,Low,Low,Low,6.48,2.38,16.12,0.0,0.467,10.39,1.081,124.0,,Low Risk,Low,Low,Low,6.57,2.12,16.66,0.0,0.717,11.73,1.085,135.1,,Low Risk,Low,Low,Low,6.38,2.64,15.58,0.0,0.517,9.05,1.076,112.8,,Low Risk,Low,Low,Low,14.94,10.93,16.12,18.24,0.967,10.39,1.081,124.0,,Low Risk,Low,Low,Low,15.3,10.94,16.66,18.81,1.417,11.73,1.085,135.1,,Low Risk,Low,Low,Low
Maharashtra,Nanded,Paddy,Cotton,245.0,4.26,111.11,Cotton is the major crop by latest ICRISAT area (245.00 thousand ha). Its area has increased by 4.3% and yield has increased by 111.1% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Paddy declines by 1 suitability class(es) because the scenario shows 135.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 1 suitability class(es) because the scenario shows warming of 1.42 C, 135.1 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has declined by 97.1% and yield has increased by 32.8% between the first and latest positive ICRISAT observations.,VERTIC SOILS - 60% ; VERTISOLS - 40%,182.0,29.9,0.86,1990.0,2019.0,-97.12,980.0,1301.0,1990.0,2019.0,32.76,6.38,2.64,15.58,0.0,0.217,9.05,1.076,112.8,,Low Risk,Low,Low,Low,6.48,2.38,16.12,0.0,0.467,10.39,1.081,124.0,,Low Risk,Low,Low,Low,6.57,2.12,16.66,0.0,0.717,11.73,1.085,135.1,,Low Risk,Low,Low,Low,6.38,2.64,15.58,0.0,0.517,9.05,1.076,112.8,,Low Risk,Low,Low,Low,14.94,10.93,16.12,18.24,0.967,10.39,1.081,124.0,,Low Risk,Low,Low,Low,15.3,10.94,16.66,18.81,1.417,11.73,1.085,135.1,,Low Risk,Low,Low,Low
Maharashtra,Nanded,Turmeric,Cotton,245.0,4.26,111.11,Cotton is the major crop by latest ICRISAT area (245.00 thousand ha). Its area has increased by 4.3% and yield has increased by 111.1% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Turmeric declines by 2 suitability class(es) because the scenario shows 135.1 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 2 suitability class(es) because the scenario shows warming of 1.42 C, 135.1 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has declined by 39.1% and yield has no historical trend available between the first and latest positive ICRISAT observations.,VERTIC SOILS - 60% ; VERTISOLS - 40%,182.0,2.2,1.34,1990.0,2012.0,-39.09,0.0,0.0,,,,6.38,2.64,15.58,0.0,0.217,9.05,1.076,112.8,,Low Risk,Low,Low,Low,6.48,2.38,16.12,0.0,0.467,10.39,1.081,124.0,,Low Risk,Low,Low,Low,6.57,2.12,16.66,0.0,0.717,11.73,1.085,135.1,,Low Risk,Low,Low,Low,6.38,2.64,15.58,0.0,0.517,9.05,1.076,112.8,,Low Risk,Low,Low,Low,14.94,10.93,16.12,18.24,0.967,10.39,1.081,124.0,,Low Risk,Low,Low,Low,15.3,10.94,16.66,18.81,1.417,11.73,1.085,135.1,,Low Risk,Low,Low,Low
Maharashtra,Nandurbar,Cotton,Cotton,118.0,247.06,30.73,Cotton is the major crop by latest ICRISAT area (118.00 thousand ha). Its area has increased by 247.1% and yield has increased by 30.7% from the first available positive ICRISAT year.,Suitable,Moderate,Marginal,Marginal,Moderate,Marginal,Unsuitable,2,3,"Cotton declines by 2 suitability class(es) because the scenario shows 115.7 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 3 suitability class(es) because the scenario shows agricultural stress (62.2), warming of 1.41 C, 115.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has increased by 247.1% and yield has increased by 30.7% between the first and latest positive ICRISAT observations.,,0.0,34.0,118.0,1998.0,2019.0,247.06,218.0,285.0,1998.0,2019.0,30.73,14.56,8.39,33.22,0.0,0.205,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,14.67,8.32,33.6,0.0,0.455,9.31,1.066,105.3,,Low Risk,Moderate,Low,Low,15.64,9.12,33.98,1.85,0.705,10.64,1.071,115.7,,Low Risk,Moderate,Low,Low,15.89,9.73,33.22,2.86,0.505,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,25.72,19.48,33.6,23.81,0.955,9.31,1.066,105.3,,Moderate Risk,Moderate,Low,Low,43.66,37.41,33.98,62.24,1.405,10.64,1.071,115.7,,Moderate Risk,Moderate,Moderate,High
Maharashtra,Nandurbar,Maize,Cotton,118.0,247.06,30.73,Cotton is the major crop by latest ICRISAT area (118.00 thousand ha). Its area has increased by 247.1% and yield has increased by 30.7% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Unsuitable,Marginal,Unsuitable,Unsuitable,2,2,"Maize declines by 2 suitability class(es) because the scenario shows 115.7 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 2 suitability class(es) because the scenario shows agricultural stress (62.2), warming of 1.41 C, 115.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has increased by 292.6% and yield has increased by 0.2% between the first and latest positive ICRISAT observations.,,0.0,15.7,61.64,1998.0,2019.0,292.61,1975.0,1979.0,1998.0,2019.0,0.2,14.56,8.39,33.22,0.0,0.205,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,14.67,8.32,33.6,0.0,0.455,9.31,1.066,105.3,,Low Risk,Moderate,Low,Low,15.64,9.12,33.98,1.85,0.705,10.64,1.071,115.7,,Low Risk,Moderate,Low,Low,15.89,9.73,33.22,2.86,0.505,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,25.72,19.48,33.6,23.81,0.955,9.31,1.066,105.3,,Moderate Risk,Moderate,Low,Low,43.66,37.41,33.98,62.24,1.405,10.64,1.071,115.7,,Moderate Risk,Moderate,Moderate,High
Maharashtra,Nandurbar,Millets,Cotton,118.0,247.06,30.73,Cotton is the major crop by latest ICRISAT area (118.00 thousand ha). Its area has increased by 247.1% and yield has increased by 30.7% from the first available positive ICRISAT year.,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Highly Suitable,Moderate,0,2,"Millets remains stable; projected stress is mainly 115.7 heat-stress days, soil-moisture deficit (0.00), but it is not enough to change the suitability class under this scoring rule.","Millets declines by 2 suitability class(es) because the scenario shows agricultural stress (62.2), warming of 1.41 C, 115.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Best future option,Millets area has declined by 31.2% and yield has declined by 38.8% between the first and latest positive ICRISAT observations.,,0.0,42.2,29.02,1998.0,2019.0,-31.23,1900.0,1163.0,1998.0,2019.0,-38.79,14.56,8.39,33.22,0.0,0.205,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,14.67,8.32,33.6,0.0,0.455,9.31,1.066,105.3,,Low Risk,Moderate,Low,Low,15.64,9.12,33.98,1.85,0.705,10.64,1.071,115.7,,Low Risk,Moderate,Low,Low,15.89,9.73,33.22,2.86,0.505,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,25.72,19.48,33.6,23.81,0.955,9.31,1.066,105.3,,Moderate Risk,Moderate,Low,Low,43.66,37.41,33.98,62.24,1.405,10.64,1.071,115.7,,Moderate Risk,Moderate,Moderate,High
Maharashtra,Nandurbar,Paddy,Cotton,118.0,247.06,30.73,Cotton is the major crop by latest ICRISAT area (118.00 thousand ha). Its area has increased by 247.1% and yield has increased by 30.7% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Paddy declines by 1 suitability class(es) because the scenario shows 115.7 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 1 suitability class(es) because the scenario shows agricultural stress (62.2), warming of 1.41 C, 115.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has increased by 73.9% and yield has increased by 41.4% between the first and latest positive ICRISAT observations.,,0.0,15.5,26.96,1998.0,2019.0,73.94,1135.0,1605.0,1998.0,2019.0,41.41,14.56,8.39,33.22,0.0,0.205,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,14.67,8.32,33.6,0.0,0.455,9.31,1.066,105.3,,Low Risk,Moderate,Low,Low,15.64,9.12,33.98,1.85,0.705,10.64,1.071,115.7,,Low Risk,Moderate,Low,Low,15.89,9.73,33.22,2.86,0.505,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,25.72,19.48,33.6,23.81,0.955,9.31,1.066,105.3,,Moderate Risk,Moderate,Low,Low,43.66,37.41,33.98,62.24,1.405,10.64,1.071,115.7,,Moderate Risk,Moderate,Moderate,High
Maharashtra,Nandurbar,Turmeric,Cotton,118.0,247.06,30.73,Cotton is the major crop by latest ICRISAT area (118.00 thousand ha). Its area has increased by 247.1% and yield has increased by 30.7% from the first available positive ICRISAT year.,Moderate,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,2,2,"Turmeric declines by 2 suitability class(es) because the scenario shows 115.7 heat-stress days, soil-moisture deficit (0.00); this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 2 suitability class(es) because the scenario shows agricultural stress (62.2), warming of 1.41 C, 115.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has increased by 235.0% and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,1.2,4.02,1998.0,2011.0,235.0,0.0,0.0,,,,14.56,8.39,33.22,0.0,0.205,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,14.67,8.32,33.6,0.0,0.455,9.31,1.066,105.3,,Low Risk,Moderate,Low,Low,15.64,9.12,33.98,1.85,0.705,10.64,1.071,115.7,,Low Risk,Moderate,Low,Low,15.89,9.73,33.22,2.86,0.505,7.98,1.061,94.9,,Low Risk,Moderate,Low,Low,25.72,19.48,33.6,23.81,0.955,9.31,1.066,105.3,,Moderate Risk,Moderate,Low,Low,43.66,37.41,33.98,62.24,1.405,10.64,1.071,115.7,,Moderate Risk,Moderate,Moderate,High
Maharashtra,Palghar,Cotton,Paddy,78.04,4.33,-28.61,Paddy is the major crop by latest ICRISAT area (78.04 thousand ha). Its area has increased by 4.3% and yield has declined by 28.6% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Cotton declines by 1 suitability class(es) because the scenario shows extreme-rainfall/flood pressure (100.0), warming of 0.80 C, 102.6 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 1 suitability class(es) because the scenario shows high drought hazard (60.1), agricultural stress (87.7), extreme-rainfall/flood pressure (100.0); this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,0.0,0.0,,,,0.0,0.0,,,,44.77,28.64,99.27,0.0,0.301,6.74,1.048,83.1,,Moderate Risk,Very High,Moderate,Low,43.24,23.91,99.64,0.0,0.551,8.05,1.052,92.8,,Moderate Risk,Very High,Low,Low,45.68,23.19,100.0,8.55,0.801,9.37,1.057,102.6,,Moderate Risk,Very High,Low,Low,53.55,38.11,99.27,18.22,0.601,6.74,1.048,83.1,,High Risk,Very High,Moderate,Low,70.4,52.05,99.64,57.71,1.051,8.06,1.052,92.8,,High Risk,Very High,High,High,82.36,60.1,100.0,87.74,1.501,9.37,1.057,102.6,,Very High Risk,Very High,High,Severe
Maharashtra,Palghar,Maize,Paddy,78.04,4.33,-28.61,Paddy is the major crop by latest ICRISAT area (78.04 thousand ha). Its area has increased by 4.3% and yield has declined by 28.6% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Maize declines by 1 suitability class(es) because the scenario shows extreme-rainfall/flood pressure (100.0), warming of 0.80 C, 102.6 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 1 suitability class(es) because the scenario shows high drought hazard (60.1), agricultural stress (87.7), extreme-rainfall/flood pressure (100.0); this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has increased by 0.0% and yield has increased by 5.0% between the first and latest positive ICRISAT observations.,,0.0,0.03,0.03,2015.0,2016.0,0.0,3333.0,3500.0,2015.0,2019.0,5.01,44.77,28.64,99.27,0.0,0.301,6.74,1.048,83.1,,Moderate Risk,Very High,Moderate,Low,43.24,23.91,99.64,0.0,0.551,8.05,1.052,92.8,,Moderate Risk,Very High,Low,Low,45.68,23.19,100.0,8.55,0.801,9.37,1.057,102.6,,Moderate Risk,Very High,Low,Low,53.55,38.11,99.27,18.22,0.601,6.74,1.048,83.1,,High Risk,Very High,Moderate,Low,70.4,52.05,99.64,57.71,1.051,8.06,1.052,92.8,,High Risk,Very High,High,High,82.36,60.1,100.0,87.74,1.501,9.37,1.057,102.6,,Very High Risk,Very High,High,Severe
